@relation data

@attribute att1 {Color,' Black and White'}
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 {English,Mandarin,Aboriginal,Spanish,French,Filipino,Maya,Kazakh,Telugu,Cantonese,Japanese,Aramaic,Italian,Dutch,Dari,German,Mongolian,Thai,Bosnian,Korean,Hungarian,Hindi,Icelandic,Danish,Portuguese,Norwegian,Czech,Russian,None,Zulu,Hebrew,Dzongkha,Arabic,Vietnamese,Indonesian,Romanian,Persian,Swedish}
@attribute att7 {USA,UK,'New Zealand',Canada,Australia,Germany,China,'New Line',France,Japan,Spain,'Hong Kong','Czech Republic',Peru,'South Korea',India,Aruba,Denmark,Belgium,Ireland,'South Africa',Italy,Romania,Chile,Netherlands,Hungary,Russia,Mexico,Greece,Taiwan,'Official site',Thailand,Iran,'West Germany',Georgia,Iceland,Brazil,Finland,Norway,Argentina,Colombia,Poland,Israel,Indonesia,Afghanistan,Sweden,Philippines}
@attribute att8 {PG-13,PG,G,R,Approved,NC-17,X,'Not Rated',Unrated,M,GP,Passed}
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric

@data
Color,1126,570,2264,2976,English,USA,R,3,4,2,0
Color,102,161,163,1117,English,USA,PG-13,3,4,2,0
Color,1127,236,433,837,English,USA,PG-13,3,4,2,0
Color,255,158,212,51,English,UK,R,3,3,4,0
Color,995,1036,2646,1820,English,USA,PG,3,4,2,0
Color,375,93,30,26,English,USA,R,3,4,2,1
' Black and White',1128,77,294,2017,English,USA,R,3,4,2,0
Color,282,1038,2762,5034,English,USA,R,3,4,2,0
Color,790,60,613,1996,English,USA,R,3,4,2,0
Color,1129,182,588,5035,English,USA,PG-13,3,4,2,0
Color,1130,68,627,2430,English,USA,R,3,4,2,0
Color,518,298,384,272,English,UK,PG,3,4,2,0
Color,1132,187,2518,137,English,USA,PG,3,4,2,0
Color,1133,1039,2960,5037,English,UK,R,3,4,2,0
Color,1134,771,2017,1531,English,USA,PG-13,3,4,2,0
Color,1135,16,71,88,English,USA,PG-13,3,4,2,0
Color,1136,6,651,2788,English,USA,PG-13,3,4,2,0
Color,525,109,987,2460,English,USA,R,3,4,2,0
Color,696,1040,1167,5038,English,USA,PG-13,3,4,2,0
' Black and White',1137,1041,2961,43,English,USA,PG-13,3,4,2,0
Color,1078,1042,2403,5039,English,France,R,3,4,2,0
Color,1138,86,441,181,English,France,PG-13,3,4,2,0
Color,23,21,1157,220,English,USA,R,3,4,2,0
Color,1139,68,1418,228,English,USA,R,3,4,2,0
Color,507,19,361,628,English,France,R,3,4,4,0
Color,696,82,19,2105,English,USA,R,3,4,2,0
Color,1141,490,238,289,English,UK,R,3,4,2,0
Color,1142,1044,2963,5041,English,Spain,R,3,4,2,0
Color,1143,1045,310,5042,English,USA,R,3,3,2,0
Color,1144,728,2307,1497,English,USA,PG-13,3,4,2,0
Color,1010,19,2342,2904,English,USA,R,3,4,2,0
' Black and White',1146,1047,2965,5044,German,Germany,'Not Rated',2,1,4,0
Color,430,1048,2966,5045,French,France,R,3,4,2,0
Color,449,26,451,1937,English,USA,R,2,3,2,0
Color,1147,1049,1011,5046,Mandarin,Taiwan,'Not Rated',3,4,2,0
Color,1013,840,582,1348,English,UK,R,3,4,2,0
Color,1149,1051,2968,1256,Thai,Thailand,R,4,4,2,0
Color,1150,71,1458,995,English,USA,R,3,4,2,0
Color,1152,50,210,2519,English,USA,R,3,4,2,0
Color,1153,1053,1449,5050,English,Germany,PG-13,3,4,2,0
Color,1154,1054,2972,2957,English,USA,R,3,4,2,0
Color,370,192,1094,805,English,USA,PG,3,3,2,1
Color,1162,362,50,747,English,USA,R,3,4,2,1
Color,35,20,255,508,English,USA,PG-13,3,4,2,1
Color,1163,936,983,5054,French,France,PG-13,2,4,2,0
Color,326,303,130,637,English,USA,R,3,3,4,1
Color,1165,23,1136,5056,English,Denmark,'Not Rated',3,4,4,0
Color,464,1061,2977,5057,English,UK,R,3,4,2,1
Color,451,1062,1160,3993,English,USA,R,3,3,2,1
Color,293,218,297,497,English,USA,R,3,3,2,1
Color,1167,741,2979,5058,English,Australia,PG,3,3,2,1
Color,78,56,785,2618,English,USA,R,3,3,4,1
' Black and White',71,1064,1348,5060,English,USA,PG,3,3,2,1
Color,480,1065,402,3047,English,USA,R,3,4,2,1
Color,834,787,2734,4767,English,USA,PG-13,3,4,2,1
Color,818,891,2736,727,English,USA,PG-13,3,4,2,1
Color,682,1066,643,5061,English,UK,PG,3,3,2,1
Color,1169,642,257,1478,English,USA,R,3,4,2,1
Color,491,63,36,2411,English,USA,R,3,3,2,1
Color,1170,807,2522,5063,English,USA,PG,3,3,2,1
Color,830,166,837,2893,English,USA,PG-13,3,4,2,1
Color,425,209,51,5064,English,UK,PG-13,3,4,2,1
Color,1116,1068,2981,5065,English,USA,G,3,4,2,1
Color,265,1069,1038,5066,English,USA,R,3,3,2,1
Color,398,1070,2982,5067,English,USA,R,3,4,2,1
Color,548,474,1791,5068,English,USA,R,3,3,2,0
Color,1003,779,106,1649,English,UK,PG-13,3,4,2,1
Color,495,665,683,2893,English,USA,PG-13,3,4,2,1
Color,138,8,174,612,English,USA,R,3,4,2,1
Color,1171,721,2983,405,English,USA,PG-13,3,4,2,1
Color,1172,374,930,958,English,USA,R,3,4,2,0
Color,1173,1072,640,5069,English,Italy,PG,3,4,2,1
Color,1174,31,2984,3323,English,USA,R,2,4,2,1
Color,437,114,304,862,English,USA,PG-13,3,3,2,0
Color,1175,1073,1410,5070,English,USA,R,2,4,2,1
Color,80,1017,792,1164,English,USA,PG,3,4,2,1
Color,1176,82,2464,2266,English,USA,R,3,4,2,0
Color,197,1074,340,5071,English,USA,PG-13,3,4,2,0
Color,1177,1075,1015,5072,English,USA,PG-13,3,4,2,0
Color,1179,141,1497,3388,English,USA,R,3,4,4,0
Color,1180,392,2986,5074,English,USA,R,3,4,2,0
Color,864,414,2987,5075,English,USA,R,3,4,2,0
Color,120,1077,623,5076,English,France,PG-13,3,4,2,0
Color,1181,1078,2988,5077,English,USA,PG-13,3,4,2,0
Color,1072,1079,2989,5078,English,France,PG-13,3,3,4,0
Color,1182,18,764,5079,English,Iran,PG,3,3,2,0
Color,954,1080,2990,5080,English,UK,R,2,4,4,0
Color,475,1082,534,3628,English,France,Unrated,4,4,4,0
Color,222,1084,2992,4416,English,USA,R,3,4,2,0
Color,1185,109,1028,3355,English,USA,R,3,4,4,0
Color,340,381,2646,983,English,USA,PG,3,4,2,0
Color,106,40,140,203,English,USA,R,3,4,4,1
Color,88,133,2166,4189,English,USA,PG-13,4,4,2,1
Color,941,792,2761,5083,English,USA,PG-13,3,3,2,1
Color,960,184,2477,4321,English,USA,PG-13,3,4,2,1
Color,614,191,2721,943,English,USA,R,3,4,2,0
Color,773,141,2994,5085,English,UK,R,3,4,2,0
Color,1133,164,2211,1319,English,UK,R,3,4,2,0
Color,266,1044,2996,1288,German,Germany,R,3,4,4,0
Color,315,1087,2997,5087,Spanish,Spain,PG-13,2,4,2,0
Color,277,86,2549,989,English,USA,R,3,3,2,1
Color,676,1088,2999,4204,English,'South Korea',PG-13,3,4,2,0
Color,107,1089,3000,5089,English,USA,G,3,4,2,1
Color,121,131,375,441,English,USA,R,3,4,2,1
Color,139,61,164,398,English,USA,PG-13,4,4,2,0
Color,420,158,210,226,English,USA,R,3,3,4,1
Color,497,1090,2460,5090,English,USA,PG-13,3,4,2,1
Color,200,1091,3001,5091,English,USA,R,2,3,2,1
Color,831,80,1736,2302,English,USA,PG,3,4,2,1
Color,1187,80,750,5035,English,USA,PG-13,3,4,2,1
Color,1188,1092,3002,4993,English,USA,R,3,3,2,1
Color,1189,192,19,2169,English,USA,PG-13,3,4,2,1
Color,614,696,447,3745,English,USA,R,3,4,2,1
Color,627,58,140,3083,English,USA,PG-13,3,4,2,1
Color,1190,336,1567,5092,English,USA,PG-13,3,4,2,1
Color,1191,172,627,4545,English,USA,PG-13,2,3,2,1
Color,444,1093,3003,5093,English,USA,PG-13,3,4,2,1
Color,1192,187,1210,895,English,USA,R,3,4,2,0
Color,940,1094,3004,4636,English,USA,PG,3,4,2,1
Color,1193,481,891,257,English,USA,PG-13,3,4,2,1
Color,950,1095,3005,1388,English,USA,PG,3,4,2,1
Color,1194,496,3006,5094,English,USA,R,3,4,2,1
Color,1195,607,160,5095,English,USA,PG,3,4,2,1
Color,1196,1096,557,1346,English,USA,R,3,3,1,1
Color,1197,995,3007,5096,English,USA,PG-13,3,4,2,1
Color,291,112,2160,2308,English,USA,R,3,4,2,1
' Black and White',1198,1097,3008,5097,English,UK,R,3,4,2,1
Color,174,805,3009,4147,English,USA,R,3,4,2,1
Color,1199,558,68,3125,English,USA,R,2,4,2,1
Color,147,1098,3010,5098,English,USA,PG,3,4,2,1
Color,472,396,544,5099,English,USA,PG-13,3,4,4,1
Color,326,1099,3011,5100,Japanese,USA,R,3,4,4,0
Color,1200,6,459,1008,English,USA,PG,3,4,2,0
Color,1201,285,96,758,English,USA,R,3,4,2,0
Color,1202,950,146,2577,English,Ireland,R,3,4,2,1
Color,1203,1100,1950,2186,English,Canada,PG-13,3,4,2,0
Color,1204,1095,467,2419,English,USA,R,3,3,2,0
Color,922,32,166,396,English,France,PG-13,3,4,2,0
Color,1205,169,159,592,English,USA,R,3,4,2,0
Color,1206,111,2751,863,English,USA,R,3,4,2,1
Color,1207,40,1755,612,English,USA,PG-13,3,4,2,0
Color,1208,658,534,4699,English,UK,R,3,4,2,0
Color,903,1102,3013,5102,English,USA,R,3,4,2,1
Color,1209,26,1215,1541,French,France,R,3,4,2,0
Color,381,727,3014,265,English,USA,PG-13,3,4,2,0
Color,166,653,3015,2737,English,USA,PG-13,3,4,2,1
Color,1210,684,3016,5103,French,France,R,4,4,2,0
Color,842,22,3017,5104,English,USA,R,2,4,2,0
Color,1211,149,732,5105,English,USA,R,3,4,2,0
Color,474,131,40,990,English,USA,R,3,4,2,0
Color,859,13,127,1451,English,Germany,R,3,4,2,0
Color,1212,187,1326,2684,English,USA,PG-13,3,4,2,1
Color,1213,1103,3018,5106,English,USA,R,2,3,2,0
Color,860,112,1113,649,English,USA,R,3,4,2,0
Color,790,174,675,206,English,UK,R,3,4,2,0
Color,396,153,1003,364,English,USA,PG-13,2,4,2,0
Color,1214,1104,3019,2923,English,UK,R,3,4,2,0
Color,325,1105,3020,5107,Bosnian,USA,R,3,4,2,0
Color,1142,178,3021,4206,English,USA,R,3,4,2,1
Color,1215,22,3022,5108,English,'South Korea',?,3,4,2,0
Color,1216,1106,3023,89,English,Australia,PG,3,4,2,1
Color,330,1107,3024,5109,English,France,R,3,4,2,0
Color,1098,156,2535,1077,English,USA,PG-13,3,4,2,1
Color,788,1109,1959,5111,English,USA,PG-13,3,4,2,1
Color,165,75,61,311,English,USA,R,3,3,2,0
Color,1123,11,210,5113,English,USA,R,3,3,2,0
Color,790,622,2320,4735,English,USA,R,3,4,2,0
Color,1219,1110,3025,2386,English,USA,R,3,4,2,0
Color,317,350,90,2063,English,USA,PG-13,3,4,2,0
Color,1221,1112,3027,5115,English,UK,PG-13,3,4,2,0
Color,1165,526,1449,5116,English,Denmark,R,3,4,4,0
Color,1087,384,2185,992,English,USA,R,3,4,4,0
Color,1222,1113,1219,1000,English,USA,R,3,4,2,0
Color,1122,293,2611,2248,English,USA,R,3,4,2,0
Color,1223,158,107,791,English,USA,R,2,4,2,1
Color,1224,11,3028,3495,English,Canada,R,3,4,2,0
Color,281,808,3029,3353,English,USA,G,3,3,1,1
Color,1225,1114,3030,686,Korean,'South Korea',R,3,4,4,0
' Black and White',1226,360,791,748,English,Canada,PG,3,4,2,0
Color,410,719,1071,3968,English,USA,R,2,3,4,1
Color,38,217,1422,2785,English,USA,PG,2,3,4,1
Color,166,374,602,450,English,USA,R,2,4,2,1
Color,1227,843,2726,1257,French,France,PG,2,4,1,0
Color,628,783,3031,5117,English,USA,PG-13,3,3,2,1
Color,135,891,343,447,English,USA,PG-13,3,4,2,1
Color,135,1090,3032,354,English,USA,PG-13,3,4,2,1
Color,769,194,2688,2529,English,USA,PG,2,3,2,1
Color,51,1115,1449,952,English,USA,PG-13,3,3,1,1
Color,1228,91,371,1979,English,USA,PG,3,3,2,1
Color,110,42,414,3409,English,USA,R,3,3,2,1
Color,1229,1116,3033,5118,English,USA,R,3,4,2,1
Color,544,50,662,3232,English,USA,PG-13,3,4,2,1
Color,1230,99,124,645,English,USA,PG-13,3,4,2,1
Color,169,158,1316,361,English,USA,R,3,4,4,1
Color,457,586,3034,1014,English,USA,R,3,4,2,1
Color,148,314,604,5119,English,USA,PG-13,3,4,2,1
Color,531,516,3035,5120,English,UK,PG,3,3,4,1
Color,255,1117,3036,2755,English,UK,PG,2,3,2,1
Color,1231,1118,3037,5121,English,USA,PG-13,3,4,2,1
Color,1232,1119,3038,5122,English,USA,R,3,4,2,1
Color,1141,86,282,263,English,USA,R,3,4,2,1
Color,1234,881,544,455,English,USA,R,3,4,2,1
Color,1235,53,810,4472,English,USA,PG-13,3,4,2,1
Color,1236,159,602,4965,English,USA,PG-13,3,4,2,1
Color,401,297,1418,2156,English,USA,R,3,4,2,1
Color,1237,1121,3039,4462,English,USA,G,3,3,2,1
' Black and White',30,144,434,340,English,UK,PG-13,4,4,4,1
' Black and White',508,111,229,2392,English,USA,R,3,4,2,1
Color,1238,1122,3040,5124,English,USA,PG,3,4,2,1
Color,1239,845,513,1125,English,USA,PG-13,3,4,4,1
Color,390,109,269,1000,English,USA,R,3,4,2,1
Color,616,169,343,2713,English,USA,R,3,4,2,1
Color,387,634,3042,5126,English,USA,R,3,4,2,1
Color,491,250,3044,5128,English,UK,PG-13,3,4,2,1
Color,934,642,377,950,English,USA,R,2,4,2,1
Color,1105,1124,3046,1864,English,USA,PG,3,4,2,1
Color,1240,1125,745,5129,English,USA,PG-13,3,4,2,1
' Black and White',690,670,1008,189,English,USA,R,3,4,2,1
Color,1242,0,96,3414,English,USA,R,3,3,2,1
Color,344,133,421,220,English,USA,PG,3,4,2,1
Color,689,233,564,943,English,USA,R,3,4,2,1
Color,396,35,3047,4260,English,USA,R,3,4,2,1
Color,477,185,676,2178,English,USA,R,3,4,2,0
Color,72,1127,3050,5132,German,'West Germany',R,3,3,4,0
Color,199,184,363,528,English,USA,PG-13,4,4,4,0
Color,1244,1128,849,2901,English,USA,R,3,4,2,0
Color,482,1129,2815,2860,English,UK,R,3,4,2,1
Color,187,549,909,5133,Mandarin,China,PG-13,4,4,2,0
Color,1245,1130,200,2169,English,USA,R,3,4,2,0
Color,1246,1131,3051,3405,English,USA,PG-13,3,4,2,1
Color,1247,354,3052,5134,English,USA,R,3,4,2,0
Color,1248,554,758,5135,English,USA,PG-13,2,4,2,0
Color,1249,738,869,360,English,Australia,R,2,3,2,0
Color,1250,100,161,98,English,USA,PG-13,3,4,2,0
' Black and White',696,1132,3053,5136,English,USA,R,3,4,2,0
Color,350,1133,3054,2510,English,USA,R,3,4,2,0
Color,1060,1134,3055,5137,English,USA,PG,3,4,2,0
Color,437,178,669,1000,English,USA,R,3,4,2,0
Color,1251,543,3056,5138,English,Australia,R,3,4,2,0
Color,761,1113,703,5139,English,USA,R,3,4,2,0
Color,1252,212,167,2969,English,UK,R,3,4,2,0
Color,588,1135,1238,5140,Korean,'South Korea',R,4,4,2,0
Color,1253,1136,934,915,English,'Czech Republic',R,3,4,2,0
Color,1254,21,1591,649,English,USA,R,3,4,2,0
Color,1255,1137,3057,5142,Italian,Italy,'Not Rated',2,4,4,0
Color,1256,1028,3058,5143,English,USA,R,3,4,2,0
Color,1257,1138,432,5144,English,UK,R,3,4,2,0
' Black and White',594,214,552,2084,Cantonese,'Hong Kong',R,3,4,4,0
Color,1258,1139,3059,5145,English,USA,PG-13,3,4,2,0
Color,1259,1140,649,1396,English,USA,PG,3,4,2,0
Color,435,118,527,1573,English,Ireland,PG-13,3,4,2,0
Color,1260,536,1966,5146,English,USA,R,2,4,2,0
Color,20,181,862,5147,English,USA,R,3,4,2,0
Color,859,787,2497,268,English,Australia,R,3,4,2,0
Color,1051,1141,1330,3003,English,USA,R,2,4,2,0
Color,1261,81,3007,1573,English,Germany,R,3,4,2,0
Color,1262,1142,3060,5148,Hungarian,Hungary,R,4,4,4,0
Color,1263,99,24,536,English,USA,R,3,4,2,0
' Black and White',1264,1145,3062,5150,Mandarin,China,R,3,4,4,0
Color,119,110,2143,4174,English,USA,PG,4,4,2,1
Color,200,1146,3064,5153,English,Georgia,R,3,4,2,0
Color,1268,738,3066,5155,English,USA,R,3,4,2,0
Color,297,1148,3067,4410,English,USA,PG,3,4,2,1
Color,129,35,75,251,English,UK,R,2,4,2,1
Color,1137,1150,1062,5157,English,USA,R,2,3,2,1
Color,1270,1151,3069,5158,Japanese,Japan,?,2,3,4,0
Color,259,1153,1709,3536,English,USA,PG,2,3,2,1
Color,142,42,3071,2755,English,USA,PG,2,3,2,1
Color,1273,158,2397,5160,English,USA,R,2,4,2,1
Color,767,957,3072,1487,English,USA,PG-13,2,2,4,1
Color,353,1155,3074,1535,English,USA,G,2,4,2,1
Color,363,34,2050,4604,English,USA,R,3,4,2,1
Color,592,1062,748,1184,English,USA,R,2,3,2,1
Color,1274,53,610,1878,English,USA,PG-13,2,4,2,1
Color,1275,1157,785,575,English,USA,R,2,3,2,1
Color,133,416,1843,2552,English,USA,R,3,4,2,1
Color,239,1159,265,1005,English,USA,PG,2,4,2,1
Color,678,1160,2477,5163,English,UK,R,2,3,2,1
Color,526,221,1090,1507,English,USA,R,2,4,2,1
Color,1027,464,1710,1700,English,Canada,R,2,4,2,1
Color,1102,1130,3075,970,English,USA,PG-13,2,4,2,1
Color,1276,291,703,5164,English,USA,PG-13,2,4,2,1
Color,209,1162,3076,2563,English,USA,R,3,3,2,1
Color,624,1163,3077,4493,English,USA,PG,3,3,2,0
Color,1277,385,3078,5165,English,UK,PG-13,2,4,2,1
Color,1278,1164,835,878,English,USA,PG-13,2,4,2,1
Color,529,166,474,606,English,USA,R,2,4,2,1
Color,1279,1165,3080,5167,English,UK,PG-13,2,4,2,1
Color,1280,602,163,1037,English,USA,R,2,4,2,1
Color,825,72,2461,4404,English,USA,R,2,4,2,1
Color,1281,32,637,705,English,UK,PG-13,2,4,2,1
' Black and White',111,22,48,581,English,USA,R,2,4,2,0
Color,6,1166,2262,1959,English,USA,R,3,3,2,0
Color,1282,402,2694,5168,English,Canada,R,2,4,2,0
Color,644,1,20,3109,English,USA,PG-13,2,3,2,0
Color,1283,969,3081,5169,English,Canada,PG-13,3,4,2,0
Color,954,39,938,473,English,UK,R,2,4,2,0
Color,1201,1167,2762,1237,English,UK,R,2,4,2,0
Color,872,327,149,1219,English,USA,R,2,3,2,0
Color,607,77,3082,5170,English,USA,R,2,4,2,1
Color,1284,481,3083,1084,English,USA,R,2,4,2,1
Color,1285,174,3084,5171,English,USA,PG-13,2,3,2,0
Color,1288,1168,3086,5173,English,USA,PG-13,2,4,2,0
Color,624,585,2541,931,English,USA,PG,2,3,2,1
Color,1289,430,464,5175,English,USA,R,2,4,2,1
Color,1292,1172,3089,5178,English,Australia,R,3,4,2,0
Color,1293,1173,1562,3269,Hindi,India,R,4,4,4,0
Color,518,802,272,2770,English,UK,PG-13,3,4,2,1
Color,1294,813,242,1510,English,UK,R,2,4,2,0
Color,1295,749,12,5179,English,USA,PG-13,2,4,2,1
Color,328,1174,3090,5180,English,UK,G,3,2,4,1
Color,38,1175,3091,265,English,USA,PG,2,3,2,1
Color,1296,224,2662,1010,English,USA,PG-13,2,4,2,1
Color,1298,1176,3093,807,English,USA,R,2,3,2,0
Color,1188,1179,3096,4992,?,USA,R,2,4,2,0
Color,1300,1180,3097,1541,Spanish,Mexico,R,2,4,4,0
Color,525,86,109,802,English,USA,R,2,4,2,1
Color,1303,464,1710,5185,English,USA,R,2,4,2,1
Color,246,192,716,301,English,USA,R,2,3,2,1
Color,118,396,2528,5186,English,USA,PG-13,2,4,2,1
Color,1304,776,2793,4452,English,France,R,2,4,2,1
Color,1060,74,469,1028,English,USA,PG-13,2,4,2,1
Color,599,558,2211,1267,English,USA,R,2,4,2,1
Color,1303,464,1710,4597,English,USA,R,2,4,2,1
Color,585,415,3099,2334,English,UK,PG-13,2,4,2,1
Color,795,1182,595,571,English,USA,PG-13,2,4,2,1
Color,48,56,451,1271,English,USA,R,3,3,2,1
Color,392,1184,2481,228,English,USA,PG,2,3,2,1
Color,911,221,469,1527,English,USA,PG-13,2,4,2,1
Color,206,196,3101,1815,English,USA,PG-13,3,4,2,1
Color,804,349,3102,2703,English,Germany,R,2,4,2,1
Color,392,63,648,3108,English,USA,PG,2,3,2,1
Color,1306,615,3103,5187,English,UK,G,2,2,4,1
Color,397,384,2141,1299,English,UK,PG-13,2,4,2,1
Color,1307,856,3104,3212,English,USA,G,3,4,2,1
Color,83,1185,79,5188,English,Australia,PG-13,3,3,2,1
Color,926,1186,2317,5189,English,USA,PG-13,2,4,2,1
Color,1234,355,496,1755,English,USA,PG-13,2,4,1,1
Color,1308,474,1070,4243,English,USA,R,3,4,2,1
Color,1309,627,3105,5185,English,Canada,PG-13,2,4,2,1
Color,1310,420,3106,2702,English,USA,PG-13,2,3,2,1
Color,129,35,75,251,English,UK,R,2,4,2,1
Color,717,1187,3107,4208,English,UK,R,2,3,4,1
Color,1311,765,1387,2498,English,USA,PG-13,2,4,2,1
Color,609,109,84,648,English,USA,R,2,4,4,1
Color,1312,377,1141,5190,English,USA,R,2,4,2,1
Color,259,268,3108,2542,English,USA,PG,2,3,2,1
Color,1040,171,3109,4223,English,USA,R,3,3,2,1
Color,339,96,2707,382,English,USA,R,2,3,2,1
Color,797,377,1800,1820,English,USA,PG-13,2,4,2,1
Color,1313,530,2166,2364,English,USA,PG-13,3,4,2,1
Color,879,550,1495,440,English,USA,PG-13,2,4,2,1
Color,420,56,204,5191,English,USA,PG-13,2,3,2,1
Color,1315,1188,1638,5193,English,USA,R,2,4,2,1
Color,1316,834,1045,1070,English,USA,PG-13,3,4,2,1
Color,1169,612,3112,5194,English,USA,R,2,4,2,1
Color,1317,174,296,4957,English,USA,PG-13,2,4,2,1
Color,987,209,459,1072,English,USA,PG-13,2,4,2,1
' Black and White',1318,1038,3113,4836,English,USA,R,2,3,2,1
Color,470,192,263,242,English,USA,R,2,4,2,1
Color,558,1191,792,996,English,USA,PG-13,2,4,2,1
Color,397,1192,1299,5195,English,UK,PG,2,4,2,1
Color,1320,261,2735,4156,English,USA,G,2,4,2,1
Color,977,1193,175,1654,English,USA,PG,3,4,2,0
Color,437,156,3115,5196,English,USA,R,2,3,4,1
Color,432,1194,3116,5197,English,USA,PG-13,2,4,2,1
Color,184,1195,253,1571,English,USA,PG-13,2,3,2,1
Color,1321,611,3117,1478,English,USA,R,3,4,2,1
Color,1123,1196,3118,4945,English,USA,R,3,4,2,0
Color,1008,72,2557,101,English,USA,PG-13,2,4,4,1
Color,1322,1197,878,5198,English,USA,R,2,4,2,1
Color,1323,1198,3119,5199,English,USA,PG,2,4,2,1
Color,1325,543,139,609,English,USA,PG,2,4,1,1
Color,1281,386,112,261,English,UK,R,2,4,2,1
Color,586,191,707,649,English,USA,R,2,4,2,1
Color,1326,846,624,3483,English,USA,R,2,4,2,1
Color,1327,510,3120,4588,English,USA,R,2,4,2,1
Color,1328,1199,3121,5200,English,USA,PG-13,2,4,2,1
Color,637,375,396,665,English,USA,PG-13,3,4,2,0
Color,1230,282,388,856,English,USA,R,2,4,2,0
Color,1329,396,2688,2757,English,Germany,PG-13,2,4,2,0
Color,24,2,664,2920,English,USA,PG-13,2,4,2,1
Color,21,211,1034,57,English,USA,R,2,4,2,0
Color,1050,252,461,833,English,USA,PG,2,4,2,0
Color,1330,1200,189,2461,English,USA,R,2,4,2,0
Color,491,1201,2495,4987,English,UK,R,2,4,2,0
Color,752,25,141,225,English,USA,R,2,4,2,1
Color,176,1,60,295,English,USA,PG-13,4,4,2,0
Color,1331,388,1570,1197,English,USA,PG-13,2,4,2,0
' Black and White',1332,252,3122,5201,English,USA,R,2,4,2,0
' Black and White',653,990,1014,1878,English,USA,R,2,4,2,0
Color,1333,1203,1399,5203,English,USA,R,2,4,2,0
Color,1334,126,945,254,English,USA,PG,2,4,1,0
Color,1335,1204,3123,5204,French,Canada,R,2,4,4,0
Color,507,779,2867,1580,English,France,G,2,4,2,0
Color,1336,392,182,1017,English,USA,R,2,4,2,0
Color,1337,557,707,3102,English,USA,R,2,4,2,0
Color,934,398,2721,5206,English,USA,PG-13,2,4,2,1
Color,1340,254,3125,2797,English,USA,PG,3,4,2,0
Color,845,34,3126,5207,English,USA,PG-13,2,4,2,0
Color,1341,210,80,2570,English,USA,R,2,4,2,0
Color,1342,65,3127,1108,English,USA,R,2,4,2,0
Color,1343,1207,3128,5208,Italian,Italy,R,2,4,2,0
Color,1344,1208,856,903,English,USA,PG-13,2,4,2,0
Color,1345,61,518,749,English,UK,R,2,3,2,0
Color,151,1209,3129,4468,English,USA,R,2,4,2,0
Color,721,202,257,993,English,Germany,R,2,4,2,1
Color,1346,1210,2415,705,English,UK,PG,2,4,4,0
Color,1347,1211,3130,5209,English,USA,R,2,3,2,0
Color,804,1212,3131,2962,English,Germany,PG-13,2,4,2,0
Color,1348,107,3101,3115,English,USA,R,2,4,2,0
Color,437,1213,311,96,English,USA,R,2,4,4,0
Color,1349,1214,3132,5210,English,USA,PG-13,2,4,2,1
Color,1233,281,902,2709,English,USA,PG,3,3,2,0
Color,1350,19,3133,5211,English,USA,R,2,4,2,0
Color,19,456,3134,5212,English,USA,PG-13,2,4,2,0
Color,471,1215,3135,3488,English,Canada,R,2,4,2,0
Color,1351,22,48,598,English,USA,R,2,4,2,0
Color,860,41,203,51,English,UK,PG,2,4,4,0
Color,681,104,182,477,English,USA,R,2,4,2,0
Color,1204,642,1132,3101,English,France,R,2,4,2,0
Color,410,72,3137,5214,English,USA,R,2,4,2,0
Color,1353,124,282,5215,English,USA,R,2,4,2,0
Color,1354,93,802,1750,English,Canada,R,2,4,2,0
Color,1355,293,1164,189,English,USA,R,2,4,2,0
Color,594,131,3138,5216,English,'Hong Kong',PG-13,2,4,2,0
Color,129,236,57,4503,English,UK,R,2,4,2,0
Color,1356,1217,3139,4670,English,USA,R,2,4,2,0
' Black and White',937,1218,3140,4558,Cantonese,'Hong Kong',PG,2,4,2,0
Color,1357,1219,3141,5218,English,USA,'Not Rated',2,4,2,0
Color,1358,1220,796,5219,French,France,?,4,4,2,0
Color,1359,1221,3142,5220,English,USA,R,2,4,2,0
Color,1362,1222,3144,5222,English,USA,R,2,4,2,0
Color,1363,802,1223,2658,English,UK,R,2,4,2,0
Color,1267,1223,97,5223,English,UK,R,2,4,2,0
Color,1249,31,3145,917,English,USA,R,2,4,2,0
Color,1366,18,3146,4198,English,USA,PG,2,3,2,0
Color,1367,1224,3147,5226,Spanish,Mexico,R,2,4,2,0
Color,1368,376,3149,732,English,USA,R,2,4,2,0
Color,1369,30,77,223,English,USA,PG-13,2,4,2,0
Color,1370,1225,128,2498,English,USA,R,2,4,2,0
Color,1371,1226,802,3668,English,USA,PG-13,2,4,2,0
Color,1373,1229,1375,220,English,USA,PG-13,2,4,2,0
Color,1374,1230,3151,5229,English,Spain,R,2,4,2,0
Color,1376,336,737,365,English,USA,R,2,4,2,0
Color,1380,1235,3155,5234,Icelandic,Iceland,?,2,4,2,0
Color,732,1238,1083,5237,Korean,'South Korea',R,2,4,4,0
Color,1386,1240,3158,5238,English,USA,R,2,4,4,0
Color,288,474,1070,5099,English,USA,R,2,4,2,1
Color,682,806,1403,643,English,UK,Approved,2,2,2,1
Color,1010,1220,3159,1861,French,France,PG-13,2,4,2,0
